dataset,chromosomes,start_position,end_position,score,dataset_strand,product,phase,method,sample_strand,windows,repdomains,12,120,diff
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,56,ERD,0.183079618478466,0.179440430806051,0.0198776232038229
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,56,LRD,0.188964083166766,0.224636604591711,-0.188779374509297
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,57,ERD,0.19632880139467,0.179440430806051,0.0860208510857734
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,57,LRD,0.184009968626813,0.215996735184338,-0.173831704859402
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,58,ERD,0.191510916697869,0.170050506019765,0.112058419687686
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,58,LRD,0.183656103302531,0.220240881559889,-0.199202627081188
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,59,ERD,0.208132618901835,0.177686269032789,0.146283413093483
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,59,LRD,0.18507156459966,0.210539975558628,-0.137613852317398
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,60,ERD,0.188861080114628,0.175003433379564,0.0733748145814502
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,60,LRD,0.194625928355283,0.205386369245458,-0.0552878076477638
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,61,ERD,0.187656608940427,0.177686269032789,0.0531307688225539
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,61,LRD,0.179763584735425,0.209175785652201,-0.163616012442474
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,62,ERD,0.19488343598563,0.17438431745959,0.105186561507217
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,62,LRD,0.196041389652413,0.217057771778225,-0.107203801008937
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,63,ERD,0.198255955273391,0.166954926419891,0.157881909828819
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,63,LRD,0.18648702589679,0.210388398902358,-0.128166412063414
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,64,ERD,0.185729455061706,0.179853174752701,0.031638925053935
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,64,LRD,0.193918197706719,0.203719026026491,-0.0505410448100129
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,65,ERD,0.207650830432154,0.19440239887211,0.0638014860449714
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,65,LRD,0.187194756545354,0.212965202058943,-0.137666492316226
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,66,ERD,0.184524983887506,0.183361498299225,0.00630530112383124
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,66,LRD,0.193564332382437,0.21478412193418,-0.109626547879793
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,67,ERD,0.190788233993348,0.175106619366227,0.0821938245293896
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,67,LRD,0.197456850949542,0.211449435496246,-0.0708640114506827
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,68,ERD,0.199942214917272,0.17397157351294,0.129890735756216
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,68,LRD,0.187902487193919,0.205537945901727,-0.0938543122614885
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,69,ERD,0.191270022463028,0.181813708499288,0.0494396029339529
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,69,LRD,0.193564332382437,0.212813625402674,-0.0994464878075014
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,70,ERD,0.201387580326312,0.184496544152512,0.0838732763283155
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,70,LRD,0.185779295248225,0.223727144654093,-0.204263071162825
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,71,ERD,0.19560611869015,0.185734775992462,0.0504654085658972
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,71,LRD,0.185779295248225,0.206295829183076,-0.110434986350003
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,72,ERD,0.198496849508231,0.188211239672362,0.0518174966572597
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,72,LRD,0.198872312246671,0.236914313749558,-0.191288576439443
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,73,ERD,0.19488343598563,0.182639196392588,0.0628285289158424
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,73,LRD,0.189317948491048,0.207811595745773,-0.0976856521113166
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,74,ERD,0.19488343598563,0.19440239887211,0.00246833247313403
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,74,LRD,0.196395254976695,0.222514531403935,-0.132993418961875
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,75,ERD,0.198978637977911,0.180781848632663,0.091450969461697
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,75,LRD,0.179055854086861,0.219634574934811,-0.226626049479873
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,76,ERD,0.190788233993348,0.182020080472613,0.04595751707121
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,76,LRD,0.176224931492602,0.203719026026491,-0.156017053325075
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,77,ERD,0.19632880139467,0.174797061406239,0.109671835387752
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,77,LRD,0.184009968626813,0.204476909307839,-0.1112273472669
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,78,ERD,0.182356935773945,0.174177945486265,0.0448515448725221
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,78,LRD,0.190025679139613,0.212055742121325,-0.115932031299445
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,79,ERD,0.190547339758508,0.184599730139175,0.0312132912843127
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,79,LRD,0.189671813815331,0.201596952838715,-0.0628724889771701
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,80,ERD,0.19536522445531,0.1864570778991,0.0455974013852609
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,80,LRD,0.172332412925496,0.209024208995931,-0.212912913174942
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,81,ERD,0.193438070576589,0.184496544152512,0.0462242328897531
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,81,LRD,0.175517200844037,0.212965202058943,-0.213358012974362
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,82,ERD,0.181393358834585,0.182639196392588,-0.00686815419267402
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,82,LRD,0.177994258114014,0.208872632339661,-0.173479608571802
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,83,ERD,0.193438070576589,0.175003433379564,0.0952999435016898
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,83,LRD,0.176224931492602,0.21493569859045,-0.219666801796842
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,84,ERD,0.210782455485075,0.180369104686013,0.144287866507066
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,84,LRD,0.192856601733872,0.208417902370852,-0.0806884519227074
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,85,ERD,0.185970349296547,0.174487503446252,0.0617455733869927
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,85,LRD,0.187194756545354,0.215845158528068,-0.153051306091321
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,86,ERD,0.185729455061706,0.172217411739678,0.0727512139500961
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,86,LRD,0.19710298562526,0.207508442433234,-0.0527919796595941
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,87,ERD,0.190547339758508,0.175725735286202,0.0777843683941782
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,87,LRD,0.190733409788178,0.222059801435126,-0.164241763840631
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,88,ERD,0.184765878122346,0.181813708499288,0.0159778940411458
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,88,LRD,0.193918197706719,0.221301918153777,-0.141212742129925
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,89,ERD,0.187415714705587,0.181297778565976,0.0326436667769411
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,89,LRD,0.197456850949542,0.209933668933549,-0.0631875669241542
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,90,ERD,0.197292378334031,0.183361498299225,0.0706103304772343
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,90,LRD,0.192856601733872,0.212207318777595,-0.100337332866757
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,91,ERD,0.189342868584308,0.178202198966101,0.0588386016410539
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,91,LRD,0.193918197706719,0.211752588808786,-0.0919686306544553
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,92,ERD,0.19512433022047,0.179956360739363,0.0777348958172887
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,92,LRD,0.210903733272271,0.215996735184338,-0.0241484673269952
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,93,ERD,0.202832945735353,0.186147519939112,0.082261911326826
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,93,LRD,0.193564332382437,0.20432533265157,-0.0555939213422449
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,94,ERD,0.189824657053988,0.1839806142192,0.03078653176824
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,94,LRD,0.161362587872744,0.208872632339661,-0.294430357700913
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,95,ERD,0.19488343598563,0.18274238237925,0.0622990535084503
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,95,LRD,0.186840891221072,0.213419932027753,-0.142254945547395
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,96,ERD,0.192474493637229,0.185115660072487,0.0382327726946062
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,96,LRD,0.188610217842484,0.217664078403304,-0.154041816467678
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,97,ERD,0.200664897621792,0.188417611645687,0.061033524653567
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,97,LRD,0.184717699275378,0.202051682807524,-0.0938404040335324
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,+,98,ERD,0.192233599402389,0.17397157351294,0.0949991361875434
